,Date,AQI,Sample_Duration,Pollutant_Type
36252,2021-04-18,32,24-HR BLK AVG,88101
36253,2021-04-18,32,24-HR BLK AVG,88101
36254,2021-04-18,32,24-HR BLK AVG,88101
36255,2021-04-18,32,24-HR BLK AVG,88101
36256,2021-04-18,32,24-HR BLK AVG,88101
36257,2021-04-19,38,24-HR BLK AVG,88101
36258,2021-04-19,38,24-HR BLK AVG,88101
36259,2021-04-19,38,24-HR BLK AVG,88101
36260,2021-04-19,38,24-HR BLK AVG,88101
36261,2021-04-19,38,24-HR BLK AVG,88101
36262,2021-04-19,38,24-HR BLK AVG,88101
36263,2021-04-20,37,24-HR BLK AVG,88101
36264,2021-04-20,37,24-HR BLK AVG,88101
36265,2021-04-20,37,24-HR BLK AVG,88101
36266,2021-04-20,37,24-HR BLK AVG,88101
36267,2021-04-20,37,24-HR BLK AVG,88101
36268,2021-04-20,37,24-HR BLK AVG,88101
36269,2021-04-21,50,24-HR BLK AVG,88101
36270,2021-04-21,50,24-HR BLK AVG,88101
36271,2021-04-21,50,24-HR BLK AVG,88101
36272,2021-04-21,50,24-HR BLK AVG,88101
36273,2021-04-21,50,24-HR BLK AVG,88101
36274,2021-04-21,50,24-HR BLK AVG,88101
36275,2021-04-22,47,24-HR BLK AVG,88101
36276,2021-04-22,47,24-HR BLK AVG,88101
36277,2021-04-22,47,24-HR BLK AVG,88101
36278,2021-04-22,47,24-HR BLK AVG,88101
36279,2021-04-22,47,24-HR BLK AVG,88101
36280,2021-04-22,47,24-HR BLK AVG,88101
36281,2021-04-23,56,24-HR BLK AVG,88101
36282,2021-04-23,56,24-HR BLK AVG,88101
36283,2021-04-23,56,24-HR BLK AVG,88101
36284,2021-04-23,56,24-HR BLK AVG,88101
36285,2021-04-23,56,24-HR BLK AVG,88101
36286,2021-04-23,56,24-HR BLK AVG,88101
36287,2021-04-24,53,24-HR BLK AVG,88101
36288,2021-04-24,53,24-HR BLK AVG,88101
36289,2021-04-24,53,24-HR BLK AVG,88101
36290,2021-04-24,53,24-HR BLK AVG,88101
36291,2021-04-24,53,24-HR BLK AVG,88101
36292,2021-04-24,53,24-HR BLK AVG,88101
36293,2021-04-25,19,24-HR BLK AVG,88101
36294,2021-04-25,19,24-HR BLK AVG,88101
36295,2021-04-25,19,24-HR BLK AVG,88101
36296,2021-04-25,19,24-HR BLK AVG,88101
36297,2021-04-25,19,24-HR BLK AVG,88101
36298,2021-04-25,19,24-HR BLK AVG,88101
36299,2021-04-26,15,24-HR BLK AVG,88101
36300,2021-04-26,15,24-HR BLK AVG,88101
36301,2021-04-26,15,24-HR BLK AVG,88101
36302,2021-04-26,15,24-HR BLK AVG,88101
36303,2021-04-26,15,24-HR BLK AVG,88101
36304,2021-04-26,15,24-HR BLK AVG,88101
36305,2021-04-27,26,24-HR BLK AVG,88101
36306,2021-04-27,26,24-HR BLK AVG,88101
36307,2021-04-27,26,24-HR BLK AVG,88101
36308,2021-04-27,26,24-HR BLK AVG,88101
36309,2021-04-27,26,24-HR BLK AVG,88101
36310,2021-04-27,26,24-HR BLK AVG,88101
36311,2021-04-28,23,24-HR BLK AVG,88101
36312,2021-04-28,23,24-HR BLK AVG,88101
36313,2021-04-28,23,24-HR BLK AVG,88101
36314,2021-04-28,23,24-HR BLK AVG,88101
36315,2021-04-28,23,24-HR BLK AVG,88101
36316,2021-04-28,23,24-HR BLK AVG,88101
36317,2021-04-29,24,24-HR BLK AVG,88101
36318,2021-04-29,24,24-HR BLK AVG,88101
36319,2021-04-29,24,24-HR BLK AVG,88101
36320,2021-04-29,24,24-HR BLK AVG,88101
36321,2021-04-29,24,24-HR BLK AVG,88101
36322,2021-04-29,24,24-HR BLK AVG,88101
36323,2021-04-30,41,24-HR BLK AVG,88101
36324,2021-04-30,41,24-HR BLK AVG,88101
36325,2021-04-30,41,24-HR BLK AVG,88101
36326,2021-04-30,41,24-HR BLK AVG,88101
36327,2021-04-30,41,24-HR BLK AVG,88101
36328,2021-04-30,41,24-HR BLK AVG,88101
36329,2021-05-01,48,24-HR BLK AVG,88101
36330,2021-05-01,48,24-HR BLK AVG,88101
36331,2021-05-01,48,24-HR BLK AVG,88101
36332,2021-05-01,48,24-HR BLK AVG,88101
36333,2021-05-01,48,24-HR BLK AVG,88101
36334,2021-05-01,48,24-HR BLK AVG,88101
36335,2021-05-02,30,24-HR BLK AVG,88101
36336,2021-05-02,30,24-HR BLK AVG,88101
36337,2021-05-02,30,24-HR BLK AVG,88101
36338,2021-05-02,30,24-HR BLK AVG,88101
36339,2021-05-02,30,24-HR BLK AVG,88101
36340,2021-05-02,30,24-HR BLK AVG,88101
36341,2021-05-03,35,24-HR BLK AVG,88101
36342,2021-05-03,35,24-HR BLK AVG,88101
36343,2021-05-03,35,24-HR BLK AVG,88101
36344,2021-05-03,35,24-HR BLK AVG,88101
36345,2021-05-03,35,24-HR BLK AVG,88101
36346,2021-05-03,35,24-HR BLK AVG,88101
36347,2021-05-04,46,24-HR BLK AVG,88101
36348,2021-05-04,46,24-HR BLK AVG,88101
36349,2021-05-04,46,24-HR BLK AVG,88101
36350,2021-05-04,46,24-HR BLK AVG,88101
36351,2021-05-04,46,24-HR BLK AVG,88101
36352,2021-05-04,46,24-HR BLK AVG,88101
36353,2021-05-05,40,24-HR BLK AVG,88101
36354,2021-05-05,40,24-HR BLK AVG,88101
36355,2021-05-05,40,24-HR BLK AVG,88101
36356,2021-05-05,40,24-HR BLK AVG,88101
36357,2021-05-05,40,24-HR BLK AVG,88101
36358,2021-05-05,40,24-HR BLK AVG,88101
36359,2021-05-06,40,24-HR BLK AVG,88101
36360,2021-05-06,40,24-HR BLK AVG,88101
36361,2021-05-06,40,24-HR BLK AVG,88101
36362,2021-05-06,40,24-HR BLK AVG,88101
36363,2021-05-06,40,24-HR BLK AVG,88101
36364,2021-05-06,40,24-HR BLK AVG,88101
36365,2021-05-07,31,24-HR BLK AVG,88101
36366,2021-05-07,31,24-HR BLK AVG,88101
36367,2021-05-07,31,24-HR BLK AVG,88101
36368,2021-05-07,31,24-HR BLK AVG,88101
36369,2021-05-07,31,24-HR BLK AVG,88101
36370,2021-05-07,31,24-HR BLK AVG,88101
36371,2021-05-08,33,24-HR BLK AVG,88101
36372,2021-05-08,33,24-HR BLK AVG,88101
36373,2021-05-08,33,24-HR BLK AVG,88101
36374,2021-05-08,33,24-HR BLK AVG,88101
36375,2021-05-08,33,24-HR BLK AVG,88101
36376,2021-05-08,33,24-HR BLK AVG,88101
36377,2021-05-09,33,24-HR BLK AVG,88101
36378,2021-05-09,33,24-HR BLK AVG,88101
36379,2021-05-09,33,24-HR BLK AVG,88101
36380,2021-05-09,33,24-HR BLK AVG,88101
36381,2021-05-09,33,24-HR BLK AVG,88101
36382,2021-05-09,33,24-HR BLK AVG,88101
36383,2021-05-10,40,24-HR BLK AVG,88101
36384,2021-05-10,40,24-HR BLK AVG,88101
36385,2021-05-10,40,24-HR BLK AVG,88101
36386,2021-05-10,40,24-HR BLK AVG,88101
36387,2021-05-10,40,24-HR BLK AVG,88101
36388,2021-05-10,40,24-HR BLK AVG,88101
36389,2021-05-11,35,24-HR BLK AVG,88101
36390,2021-05-11,35,24-HR BLK AVG,88101
36391,2021-05-11,35,24-HR BLK AVG,88101
36392,2021-05-11,35,24-HR BLK AVG,88101
36393,2021-05-11,35,24-HR BLK AVG,88101
36394,2021-05-11,35,24-HR BLK AVG,88101
36395,2021-05-12,38,24-HR BLK AVG,88101
36396,2021-05-12,38,24-HR BLK AVG,88101
36397,2021-05-12,38,24-HR BLK AVG,88101
36398,2021-05-12,38,24-HR BLK AVG,88101
36399,2021-05-12,38,24-HR BLK AVG,88101
36400,2021-05-12,38,24-HR BLK AVG,88101
36401,2021-05-13,42,24-HR BLK AVG,88101
36402,2021-05-13,42,24-HR BLK AVG,88101
36403,2021-05-13,42,24-HR BLK AVG,88101
36404,2021-05-13,42,24-HR BLK AVG,88101
36405,2021-05-13,42,24-HR BLK AVG,88101
36406,2021-05-13,42,24-HR BLK AVG,88101
36407,2021-05-14,35,24-HR BLK AVG,88101
36408,2021-05-14,35,24-HR BLK AVG,88101
36409,2021-05-14,35,24-HR BLK AVG,88101
36410,2021-05-14,35,24-HR BLK AVG,88101
36411,2021-05-14,35,24-HR BLK AVG,88101
36412,2021-05-14,35,24-HR BLK AVG,88101
36413,2021-05-15,38,24-HR BLK AVG,88101
36414,2021-05-15,38,24-HR BLK AVG,88101
36415,2021-05-15,38,24-HR BLK AVG,88101
36416,2021-05-15,38,24-HR BLK AVG,88101
36417,2021-05-15,38,24-HR BLK AVG,88101
36418,2021-05-15,38,24-HR BLK AVG,88101
36419,2021-05-16,33,24-HR BLK AVG,88101
36420,2021-05-16,33,24-HR BLK AVG,88101
36421,2021-05-16,33,24-HR BLK AVG,88101
36422,2021-05-16,33,24-HR BLK AVG,88101
36423,2021-05-16,33,24-HR BLK AVG,88101
36424,2021-05-16,33,24-HR BLK AVG,88101
36425,2021-05-17,43,24-HR BLK AVG,88101
36426,2021-05-17,43,24-HR BLK AVG,88101
36427,2021-05-17,43,24-HR BLK AVG,88101
36428,2021-05-17,43,24-HR BLK AVG,88101
36429,2021-05-17,43,24-HR BLK AVG,88101
36430,2021-05-17,43,24-HR BLK AVG,88101
36431,2021-05-18,43,24-HR BLK AVG,88101
36432,2021-05-18,43,24-HR BLK AVG,88101
36433,2021-05-18,43,24-HR BLK AVG,88101
36434,2021-05-18,43,24-HR BLK AVG,88101
36435,2021-05-18,43,24-HR BLK AVG,88101
36436,2021-05-18,43,24-HR BLK AVG,88101
36437,2021-05-19,31,24-HR BLK AVG,88101
36438,2021-05-19,31,24-HR BLK AVG,88101
36439,2021-05-19,31,24-HR BLK AVG,88101
36440,2021-05-19,31,24-HR BLK AVG,88101
36441,2021-05-19,31,24-HR BLK AVG,88101
36442,2021-05-19,31,24-HR BLK AVG,88101
36443,2021-05-20,29,24-HR BLK AVG,88101
36444,2021-05-20,29,24-HR BLK AVG,88101
36445,2021-05-20,29,24-HR BLK AVG,88101
36446,2021-05-20,29,24-HR BLK AVG,88101
36447,2021-05-20,29,24-HR BLK AVG,88101
36448,2021-05-20,29,24-HR BLK AVG,88101
36449,2021-05-21,18,24-HR BLK AVG,88101
36450,2021-05-21,18,24-HR BLK AVG,88101
36451,2021-05-21,18,24-HR BLK AVG,88101
36452,2021-05-21,18,24-HR BLK AVG,88101
36453,2021-05-21,18,24-HR BLK AVG,88101
36454,2021-05-21,18,24-HR BLK AVG,88101
36455,2021-05-22,18,24-HR BLK AVG,88101
36456,2021-05-22,18,24-HR BLK AVG,88101
36457,2021-05-22,18,24-HR BLK AVG,88101
36458,2021-05-22,18,24-HR BLK AVG,88101
36459,2021-05-22,18,24-HR BLK AVG,88101
36460,2021-05-22,18,24-HR BLK AVG,88101
36461,2021-05-23,23,24-HR BLK AVG,88101
36462,2021-05-23,23,24-HR BLK AVG,88101
36463,2021-05-23,23,24-HR BLK AVG,88101
36464,2021-05-23,23,24-HR BLK AVG,88101
36465,2021-05-23,23,24-HR BLK AVG,88101
36466,2021-05-23,23,24-HR BLK AVG,88101
36467,2021-05-24,33,24-HR BLK AVG,88101
36468,2021-05-24,33,24-HR BLK AVG,88101
36469,2021-05-24,33,24-HR BLK AVG,88101
36470,2021-05-24,33,24-HR BLK AVG,88101
36471,2021-05-24,33,24-HR BLK AVG,88101
36472,2021-05-24,33,24-HR BLK AVG,88101
36473,2021-05-25,30,24-HR BLK AVG,88101
36474,2021-05-25,30,24-HR BLK AVG,88101
36475,2021-05-25,30,24-HR BLK AVG,88101
36476,2021-05-25,30,24-HR BLK AVG,88101
36477,2021-05-25,30,24-HR BLK AVG,88101
36478,2021-05-25,30,24-HR BLK AVG,88101
36479,2021-05-26,23,24-HR BLK AVG,88101
36480,2021-05-26,23,24-HR BLK AVG,88101
36481,2021-05-26,23,24-HR BLK AVG,88101
36482,2021-05-26,23,24-HR BLK AVG,88101
36483,2021-05-26,23,24-HR BLK AVG,88101
36484,2021-05-26,23,24-HR BLK AVG,88101
36485,2021-05-27,30,24-HR BLK AVG,88101
36486,2021-05-27,30,24-HR BLK AVG,88101
36487,2021-05-27,30,24-HR BLK AVG,88101
36488,2021-05-27,30,24-HR BLK AVG,88101
36489,2021-05-27,30,24-HR BLK AVG,88101
36490,2021-05-27,30,24-HR BLK AVG,88101
36491,2021-05-28,36,24-HR BLK AVG,88101
36492,2021-05-28,36,24-HR BLK AVG,88101
36493,2021-05-28,36,24-HR BLK AVG,88101
36494,2021-05-28,36,24-HR BLK AVG,88101
36495,2021-05-28,36,24-HR BLK AVG,88101
36496,2021-05-28,36,24-HR BLK AVG,88101
36497,2021-05-29,40,24-HR BLK AVG,88101
36498,2021-05-29,40,24-HR BLK AVG,88101
36499,2021-05-29,40,24-HR BLK AVG,88101
36500,2021-05-29,40,24-HR BLK AVG,88101
36501,2021-05-29,40,24-HR BLK AVG,88101
36502,2021-05-29,40,24-HR BLK AVG,88101
36503,2021-05-30,42,24-HR BLK AVG,88101
36504,2021-05-30,42,24-HR BLK AVG,88101
36505,2021-05-30,42,24-HR BLK AVG,88101
36506,2021-05-30,42,24-HR BLK AVG,88101
36507,2021-05-30,42,24-HR BLK AVG,88101
36508,2021-05-30,42,24-HR BLK AVG,88101
36509,2021-05-31,43,24-HR BLK AVG,88101
36510,2021-05-31,43,24-HR BLK AVG,88101
36511,2021-05-31,43,24-HR BLK AVG,88101
36512,2021-05-31,43,24-HR BLK AVG,88101
36513,2021-05-31,43,24-HR BLK AVG,88101
36514,2021-05-31,43,24-HR BLK AVG,88101
36515,2021-06-01,50,24-HR BLK AVG,88101
36516,2021-06-01,50,24-HR BLK AVG,88101
36517,2021-06-01,50,24-HR BLK AVG,88101
36518,2021-06-01,50,24-HR BLK AVG,88101
36519,2021-06-01,50,24-HR BLK AVG,88101
36520,2021-06-01,50,24-HR BLK AVG,88101
36521,2021-06-02,52,24-HR BLK AVG,88101
36522,2021-06-02,52,24-HR BLK AVG,88101
36523,2021-06-02,52,24-HR BLK AVG,88101
36524,2021-06-02,52,24-HR BLK AVG,88101
36525,2021-06-02,52,24-HR BLK AVG,88101
36526,2021-06-02,52,24-HR BLK AVG,88101
36527,2021-06-03,51,24-HR BLK AVG,88101
36528,2021-06-03,51,24-HR BLK AVG,88101
36529,2021-06-03,51,24-HR BLK AVG,88101
36530,2021-06-03,51,24-HR BLK AVG,88101
36531,2021-06-03,51,24-HR BLK AVG,88101
36532,2021-06-03,51,24-HR BLK AVG,88101
36533,2021-06-04,48,24-HR BLK AVG,88101
36534,2021-06-04,48,24-HR BLK AVG,88101
36535,2021-06-04,48,24-HR BLK AVG,88101
36536,2021-06-04,48,24-HR BLK AVG,88101
36537,2021-06-04,48,24-HR BLK AVG,88101
36538,2021-06-04,48,24-HR BLK AVG,88101
36539,2021-06-05,33,24-HR BLK AVG,88101
36540,2021-06-05,33,24-HR BLK AVG,88101
36541,2021-06-05,33,24-HR BLK AVG,88101
36542,2021-06-05,33,24-HR BLK AVG,88101
36543,2021-06-05,33,24-HR BLK AVG,88101
36544,2021-06-05,33,24-HR BLK AVG,88101
36545,2021-06-06,38,24-HR BLK AVG,88101
36546,2021-06-06,38,24-HR BLK AVG,88101
36547,2021-06-06,38,24-HR BLK AVG,88101
36548,2021-06-06,38,24-HR BLK AVG,88101
36549,2021-06-06,38,24-HR BLK AVG,88101
36550,2021-06-06,38,24-HR BLK AVG,88101
36551,2021-06-07,42,24-HR BLK AVG,88101
36552,2021-06-07,42,24-HR BLK AVG,88101
36553,2021-06-07,42,24-HR BLK AVG,88101
36554,2021-06-07,42,24-HR BLK AVG,88101
36555,2021-06-07,42,24-HR BLK AVG,88101
36556,2021-06-07,42,24-HR BLK AVG,88101
36557,2021-06-08,38,24-HR BLK AVG,88101
36558,2021-06-08,38,24-HR BLK AVG,88101
36559,2021-06-08,38,24-HR BLK AVG,88101
36560,2021-06-08,38,24-HR BLK AVG,88101
36561,2021-06-08,38,24-HR BLK AVG,88101
36562,2021-06-08,38,24-HR BLK AVG,88101
36563,2021-06-09,27,24-HR BLK AVG,88101
36564,2021-06-09,27,24-HR BLK AVG,88101
36565,2021-06-09,27,24-HR BLK AVG,88101
36566,2021-06-09,27,24-HR BLK AVG,88101
36567,2021-06-09,27,24-HR BLK AVG,88101
36568,2021-06-09,27,24-HR BLK AVG,88101
36569,2021-06-10,24,24-HR BLK AVG,88101
36570,2021-06-10,24,24-HR BLK AVG,88101
36571,2021-06-10,24,24-HR BLK AVG,88101
36572,2021-06-10,24,24-HR BLK AVG,88101
36573,2021-06-10,24,24-HR BLK AVG,88101
36574,2021-06-10,24,24-HR BLK AVG,88101
36575,2021-06-11,27,24-HR BLK AVG,88101
36576,2021-06-11,27,24-HR BLK AVG,88101
36577,2021-06-11,27,24-HR BLK AVG,88101
36578,2021-06-11,27,24-HR BLK AVG,88101
36579,2021-06-11,27,24-HR BLK AVG,88101
36580,2021-06-11,27,24-HR BLK AVG,88101
36581,2021-06-12,34,24-HR BLK AVG,88101
36582,2021-06-12,34,24-HR BLK AVG,88101
36583,2021-06-12,34,24-HR BLK AVG,88101
36584,2021-06-12,34,24-HR BLK AVG,88101
36585,2021-06-12,34,24-HR BLK AVG,88101
36586,2021-06-12,34,24-HR BLK AVG,88101
36587,2021-06-13,41,24-HR BLK AVG,88101
36588,2021-06-13,41,24-HR BLK AVG,88101
36589,2021-06-13,41,24-HR BLK AVG,88101
36590,2021-06-13,41,24-HR BLK AVG,88101
36591,2021-06-13,41,24-HR BLK AVG,88101
36592,2021-06-13,41,24-HR BLK AVG,88101
36593,2021-06-14,46,24-HR BLK AVG,88101
36594,2021-06-14,46,24-HR BLK AVG,88101
36595,2021-06-14,46,24-HR BLK AVG,88101
36596,2021-06-14,46,24-HR BLK AVG,88101
36597,2021-06-14,46,24-HR BLK AVG,88101
36598,2021-06-14,46,24-HR BLK AVG,88101
36599,2021-06-15,40,24-HR BLK AVG,88101
36600,2021-06-15,40,24-HR BLK AVG,88101
36601,2021-06-15,40,24-HR BLK AVG,88101
36602,2021-06-15,40,24-HR BLK AVG,88101
36603,2021-06-15,40,24-HR BLK AVG,88101
36604,2021-06-15,40,24-HR BLK AVG,88101
36605,2021-06-16,49,24-HR BLK AVG,88101
36606,2021-06-16,49,24-HR BLK AVG,88101
36607,2021-06-16,49,24-HR BLK AVG,88101
36608,2021-06-16,49,24-HR BLK AVG,88101
36609,2021-06-16,49,24-HR BLK AVG,88101
36610,2021-06-16,49,24-HR BLK AVG,88101
36611,2021-06-17,56,24-HR BLK AVG,88101
36612,2021-06-17,56,24-HR BLK AVG,88101
36613,2021-06-17,56,24-HR BLK AVG,88101
36614,2021-06-17,56,24-HR BLK AVG,88101
36615,2021-06-17,56,24-HR BLK AVG,88101
36616,2021-06-17,56,24-HR BLK AVG,88101
36617,2021-06-18,60,24-HR BLK AVG,88101
36618,2021-06-18,60,24-HR BLK AVG,88101
36619,2021-06-18,60,24-HR BLK AVG,88101
36620,2021-06-18,60,24-HR BLK AVG,88101
36621,2021-06-18,60,24-HR BLK AVG,88101
36622,2021-06-18,60,24-HR BLK AVG,88101
36623,2021-06-19,58,24-HR BLK AVG,88101
36624,2021-06-19,58,24-HR BLK AVG,88101
36625,2021-06-19,58,24-HR BLK AVG,88101
36626,2021-06-19,58,24-HR BLK AVG,88101
36627,2021-06-19,58,24-HR BLK AVG,88101
36628,2021-06-19,58,24-HR BLK AVG,88101
36629,2021-06-20,54,24-HR BLK AVG,88101
36630,2021-06-20,54,24-HR BLK AVG,88101
36631,2021-06-20,54,24-HR BLK AVG,88101
36632,2021-06-20,54,24-HR BLK AVG,88101
36633,2021-06-20,54,24-HR BLK AVG,88101
36634,2021-06-20,54,24-HR BLK AVG,88101
36635,2021-06-21,29,24-HR BLK AVG,88101
36636,2021-06-21,29,24-HR BLK AVG,88101
36637,2021-06-21,29,24-HR BLK AVG,88101
36638,2021-06-21,29,24-HR BLK AVG,88101
36639,2021-06-21,29,24-HR BLK AVG,88101
36640,2021-06-21,29,24-HR BLK AVG,88101
36641,2021-06-22,25,24-HR BLK AVG,88101
36642,2021-06-22,25,24-HR BLK AVG,88101
36643,2021-06-22,25,24-HR BLK AVG,88101
36644,2021-06-22,25,24-HR BLK AVG,88101
36645,2021-06-22,25,24-HR BLK AVG,88101
36646,2021-06-22,25,24-HR BLK AVG,88101
36647,2021-06-23,22,24-HR BLK AVG,88101
36648,2021-06-23,22,24-HR BLK AVG,88101
36649,2021-06-23,22,24-HR BLK AVG,88101
36650,2021-06-23,22,24-HR BLK AVG,88101
36651,2021-06-23,22,24-HR BLK AVG,88101
36652,2021-06-23,22,24-HR BLK AVG,88101
36653,2021-06-24,42,24-HR BLK AVG,88101
36654,2021-06-24,42,24-HR BLK AVG,88101
36655,2021-06-24,42,24-HR BLK AVG,88101
36656,2021-06-24,42,24-HR BLK AVG,88101
36657,2021-06-24,42,24-HR BLK AVG,88101
36658,2021-06-24,42,24-HR BLK AVG,88101
36659,2021-06-25,42,24-HR BLK AVG,88101
36660,2021-06-25,42,24-HR BLK AVG,88101
36661,2021-06-25,42,24-HR BLK AVG,88101
36662,2021-06-25,42,24-HR BLK AVG,88101
36663,2021-06-25,42,24-HR BLK AVG,88101
36664,2021-06-25,42,24-HR BLK AVG,88101
36665,2021-06-26,52,24-HR BLK AVG,88101
36666,2021-06-26,52,24-HR BLK AVG,88101
36667,2021-06-26,52,24-HR BLK AVG,88101
36668,2021-06-26,52,24-HR BLK AVG,88101
36669,2021-06-26,52,24-HR BLK AVG,88101
36670,2021-06-26,52,24-HR BLK AVG,88101
36671,2021-06-27,56,24-HR BLK AVG,88101
36672,2021-06-27,56,24-HR BLK AVG,88101
36673,2021-06-27,56,24-HR BLK AVG,88101
36674,2021-06-27,56,24-HR BLK AVG,88101
36675,2021-06-27,56,24-HR BLK AVG,88101
36676,2021-06-27,56,24-HR BLK AVG,88101
36677,2021-06-28,54,24-HR BLK AVG,88101
36678,2021-06-28,54,24-HR BLK AVG,88101
36679,2021-06-28,54,24-HR BLK AVG,88101
36680,2021-06-28,54,24-HR BLK AVG,88101
36681,2021-06-28,54,24-HR BLK AVG,88101
36682,2021-06-28,54,24-HR BLK AVG,88101
36683,2021-06-29,44,24-HR BLK AVG,88101
36684,2021-06-29,44,24-HR BLK AVG,88101
36685,2021-06-29,44,24-HR BLK AVG,88101
36686,2021-06-29,44,24-HR BLK AVG,88101
36687,2021-06-29,44,24-HR BLK AVG,88101
36688,2021-06-29,44,24-HR BLK AVG,88101
36689,2021-06-30,41,24-HR BLK AVG,88101
36690,2021-06-30,41,24-HR BLK AVG,88101
36691,2021-06-30,41,24-HR BLK AVG,88101
36692,2021-06-30,41,24-HR BLK AVG,88101
36693,2021-06-30,41,24-HR BLK AVG,88101
36694,2021-06-30,41,24-HR BLK AVG,88101
36695,2021-07-01,51,24-HR BLK AVG,88101
36696,2021-07-01,51,24-HR BLK AVG,88101
36697,2021-07-01,51,24-HR BLK AVG,88101
36698,2021-07-01,51,24-HR BLK AVG,88101
36699,2021-07-01,51,24-HR BLK AVG,88101
36700,2021-07-01,51,24-HR BLK AVG,88101
36701,2021-07-02,53,24-HR BLK AVG,88101
36702,2021-07-02,53,24-HR BLK AVG,88101
36703,2021-07-02,53,24-HR BLK AVG,88101
36704,2021-07-02,53,24-HR BLK AVG,88101
36705,2021-07-02,53,24-HR BLK AVG,88101
36706,2021-07-02,53,24-HR BLK AVG,88101
36707,2021-07-03,52,24-HR BLK AVG,88101
36708,2021-07-03,52,24-HR BLK AVG,88101
36709,2021-07-03,52,24-HR BLK AVG,88101
36710,2021-07-03,52,24-HR BLK AVG,88101
36711,2021-07-03,52,24-HR BLK AVG,88101
36712,2021-07-03,52,24-HR BLK AVG,88101
36713,2021-07-04,42,24-HR BLK AVG,88101
36714,2021-07-04,42,24-HR BLK AVG,88101
36715,2021-07-04,42,24-HR BLK AVG,88101
36716,2021-07-04,42,24-HR BLK AVG,88101
36717,2021-07-04,42,24-HR BLK AVG,88101
36718,2021-07-04,42,24-HR BLK AVG,88101
36719,2021-07-05,52,24-HR BLK AVG,88101
36720,2021-07-05,52,24-HR BLK AVG,88101
36721,2021-07-05,52,24-HR BLK AVG,88101
36722,2021-07-05,52,24-HR BLK AVG,88101
36723,2021-07-05,52,24-HR BLK AVG,88101
36724,2021-07-05,52,24-HR BLK AVG,88101
36725,2021-07-06,53,24-HR BLK AVG,88101
36726,2021-07-06,53,24-HR BLK AVG,88101
36727,2021-07-06,53,24-HR BLK AVG,88101
36728,2021-07-06,53,24-HR BLK AVG,88101
36729,2021-07-06,53,24-HR BLK AVG,88101
36730,2021-07-06,53,24-HR BLK AVG,88101
36731,2021-07-07,45,24-HR BLK AVG,88101
36732,2021-07-07,45,24-HR BLK AVG,88101
36733,2021-07-07,45,24-HR BLK AVG,88101
36734,2021-07-07,45,24-HR BLK AVG,88101
36735,2021-07-07,45,24-HR BLK AVG,88101
36736,2021-07-07,45,24-HR BLK AVG,88101
36737,2021-07-08,62,24-HR BLK AVG,88101
36738,2021-07-08,62,24-HR BLK AVG,88101
36739,2021-07-08,62,24-HR BLK AVG,88101
36740,2021-07-08,62,24-HR BLK AVG,88101
36741,2021-07-08,62,24-HR BLK AVG,88101
36742,2021-07-08,62,24-HR BLK AVG,88101
36743,2021-07-09,53,24-HR BLK AVG,88101
36744,2021-07-09,53,24-HR BLK AVG,88101
36745,2021-07-09,53,24-HR BLK AVG,88101
36746,2021-07-09,53,24-HR BLK AVG,88101
36747,2021-07-09,53,24-HR BLK AVG,88101
36748,2021-07-09,53,24-HR BLK AVG,88101
36749,2021-07-10,55,24-HR BLK AVG,88101
36750,2021-07-10,55,24-HR BLK AVG,88101
36751,2021-07-10,55,24-HR BLK AVG,88101
36752,2021-07-10,55,24-HR BLK AVG,88101
36753,2021-07-10,55,24-HR BLK AVG,88101
36754,2021-07-10,55,24-HR BLK AVG,88101
36755,2021-07-11,56,24-HR BLK AVG,88101
36756,2021-07-11,56,24-HR BLK AVG,88101
36757,2021-07-11,56,24-HR BLK AVG,88101
36758,2021-07-11,56,24-HR BLK AVG,88101
36759,2021-07-11,56,24-HR BLK AVG,88101
36760,2021-07-11,56,24-HR BLK AVG,88101
36761,2021-07-12,53,24-HR BLK AVG,88101
36762,2021-07-12,53,24-HR BLK AVG,88101
36763,2021-07-12,53,24-HR BLK AVG,88101
36764,2021-07-12,53,24-HR BLK AVG,88101
36765,2021-07-12,53,24-HR BLK AVG,88101
36766,2021-07-12,53,24-HR BLK AVG,88101
36767,2021-07-13,56,24-HR BLK AVG,88101
36768,2021-07-13,56,24-HR BLK AVG,88101
36769,2021-07-13,56,24-HR BLK AVG,88101
36770,2021-07-13,56,24-HR BLK AVG,88101
36771,2021-07-13,56,24-HR BLK AVG,88101
36772,2021-07-13,56,24-HR BLK AVG,88101
36773,2021-07-14,56,24-HR BLK AVG,88101
36774,2021-07-14,56,24-HR BLK AVG,88101
36775,2021-07-14,56,24-HR BLK AVG,88101
36776,2021-07-14,56,24-HR BLK AVG,88101
36777,2021-07-14,56,24-HR BLK AVG,88101
36778,2021-07-14,56,24-HR BLK AVG,88101
36779,2021-07-15,47,24-HR BLK AVG,88101
36780,2021-07-15,47,24-HR BLK AVG,88101
36781,2021-07-15,47,24-HR BLK AVG,88101
36782,2021-07-15,47,24-HR BLK AVG,88101
36783,2021-07-15,47,24-HR BLK AVG,88101
36784,2021-07-15,47,24-HR BLK AVG,88101
36785,2021-07-16,40,24-HR BLK AVG,88101
36786,2021-07-16,40,24-HR BLK AVG,88101
36787,2021-07-16,40,24-HR BLK AVG,88101
36788,2021-07-16,40,24-HR BLK AVG,88101
